measurementTime,id,x,y
11.4,vehicle_0,44.411056,95.800000
11.5,vehicle_0,43.857381,95.800000
11.6,vehicle_0,43.306671,95.800000
11.7,vehicle_0,42.751471,95.800000
11.8,vehicle_0,42.196808,95.800000
11.9,vehicle_0,41.646900,95.800000
12,vehicle_0,41.094385,95.800000
12.1,vehicle_0,40.540752,95.800000
12.2,vehicle_0,39.989114,95.800000
12.3,vehicle_0,39.434491,95.800000
12.4,vehicle_0,38.883884,95.800000
12.5,vehicle_0,38.333327,95.800000
12.6,vehicle_0,37.779558,95.800000
12.7,vehicle_0,37.224468,95.800000
12.8,vehicle_0,36.670253,95.800000
12.9,vehicle_0,36.119733,95.800000
13,vehicle_0,35.567551,95.800000
13.1,vehicle_0,35.017411,95.800000
13.2,vehicle_0,34.464496,95.800000
13.3,vehicle_0,33.909433,95.800000
13.4,vehicle_0,33.356048,95.800000
13.5,vehicle_0,32.805941,95.800000
13.6,vehicle_0,32.250396,95.800000
13.7,vehicle_0,31.696102,95.800000
13.8,vehicle_0,31.143165,95.800000
13.9,vehicle_0,30.592321,95.800000
14,vehicle_0,30.037188,95.800000
14.1,vehicle_0,29.486826,95.800000
14.2,vehicle_0,28.933524,95.800000
14.3,vehicle_0,28.379079,95.800000
14.4,vehicle_0,27.825394,95.800000
14.5,vehicle_0,27.271587,95.800000
14.6,vehicle_0,26.718522,95.800000
14.7,vehicle_0,26.166123,95.800000
14.8,vehicle_0,25.615457,95.800000
14.9,vehicle_0,25.061328,95.800000
15,vehicle_0,24.509042,95.800000
15.1,vehicle_0,23.958883,95.800000
15.2,vehicle_0,23.405899,95.800000
15.3,vehicle_0,22.852381,95.800000
15.4,vehicle_0,22.298858,95.800000
15.5,vehicle_0,21.744460,95.800000
15.6,vehicle_0,21.194449,95.800000
15.7,vehicle_0,20.643518,95.800000
15.8,vehicle_0,20.089163,95.800000
15.9,vehicle_0,19.537236,95.800000
16,vehicle_0,18.986200,95.800000
16.1,vehicle_0,18.433437,95.800000
16.2,vehicle_0,17.882116,95.800000
16.3,vehicle_0,17.329160,95.800000
16.4,vehicle_0,16.777274,95.800000
16.5,vehicle_0,16.225485,95.800000
16.6,vehicle_0,15.670990,95.800000
16.7,vehicle_0,15.118516,95.800000
17.1,flow_1.0,98.400000,57.985098
17.2,flow_1.0,98.400000,59.132076
17.3,flow_1.0,98.400000,60.282660
17.4,flow_1.0,98.400000,61.432046
17.5,flow_1.0,98.400000,62.580700
17.6,flow_1.0,98.400000,63.730064
17.7,flow_1.0,98.400000,64.878231
17.8,flow_1.0,98.400000,66.028103
17.9,flow_1.0,98.400000,67.177293
18,flow_1.0,98.400000,68.330364
18.1,flow_1.0,98.400000,69.482760
18.2,flow_1.0,98.400000,70.636234
18.3,flow_1.0,98.400000,71.785408
18.4,flow_1.0,98.400000,72.927626
18.5,flow_1.0,98.400000,74.077700
18.6,flow_1.0,98.400000,75.227896
18.7,flow_1.0,98.400000,76.377023
18.8,flow_1.0,98.400000,77.529978
18.9,flow_1.0,98.400000,78.677454
19,flow_1.0,98.400000,79.823088
19.1,flow_1.0,98.400000,80.975676
19.2,flow_1.0,98.400000,82.108486
19.3,flow_1.0,98.400000,83.196296
19.4,flow_1.0,98.400000,84.239105
19.5,flow_1.0,98.400000,85.239813
19.6,flow_1.0,98.400000,86.195521
19.7,flow_1.0,98.400000,87.106228
19.8,flow_1.0,98.400000,87.971936
19.9,flow_1.0,98.400000,88.793661
20,flow_1.0,98.400000,89.570884
20.1,flow_1.0,98.400000,90.303107
20.2,flow_1.0,98.400000,90.990330
20.3,flow_1.0,98.400000,91.636186
20.4,flow_1.0,98.400000,92.238218
20.5,flow_1.0,98.400000,92.795294
20.6,flow_1.0,98.324631,93.327580
20.7,flow_1.0,98.248138,93.863033
20.8,flow_1.0,98.171645,94.398486
20.9,flow_1.0,98.095152,94.933938
21,flow_1.0,97.935978,95.440036
21.1,flow_1.0,97.657693,95.903845
21.2,flow_1.0,97.379408,96.367653
21.3,flow_1.0,97.101123,96.831462
21.4,flow_1.0,96.704808,97.177115
21.5,flow_1.0,96.242438,97.454537
21.6,flow_1.0,95.789059,97.726565
21.7,flow_1.0,95.331855,98.000887
21.8,flow_1.0,94.813627,98.112339
21.9,flow_1.0,94.288507,98.187356
21.9,flow_1.1,98.400000,35.002319
22,flow_1.0,93.753069,98.263847
22,flow_1.1,98.400000,36.197521
22.1,flow_1.0,93.229981,98.338574
22.1,flow_1.1,98.400000,37.417795
22.2,flow_1.0,92.694480,98.400000
22.2,flow_1.1,98.400000,38.640767
22.3,flow_1.0,92.133608,98.400000
22.3,flow_1.1,98.400000,39.859541
22.4,flow_1.0,91.555075,98.400000
22.4,flow_1.1,98.400000,41.089266
22.5,flow_1.0,90.953211,98.400000
22.5,flow_1.1,98.400000,42.317786
22.6,flow_1.0,90.325608,98.400000
22.6,flow_1.1,98.400000,43.538732
22.7,flow_1.0,89.679792,98.400000
22.7,flow_1.1,98.400000,44.763130
22.8,flow_1.0,89.011974,98.400000
22.8,flow_1.1,98.400000,45.985168
22.9,flow_1.0,88.327470,98.400000
22.9,flow_1.1,98.400000,47.209435
23,flow_1.0,87.629199,98.400000
23,flow_1.1,98.400000,48.436440
23.1,flow_1.0,86.904930,98.400000
23.1,flow_1.1,98.400000,49.656031
23.2,flow_1.0,86.164031,98.400000
23.2,flow_1.1,98.400000,50.884448
23.3,flow_1.0,85.403295,98.400000
23.3,flow_1.1,98.400000,52.104535
23.4,flow_1.0,84.620633,98.400000
23.4,flow_1.1,98.400000,53.325653
23.5,flow_1.0,83.815198,98.400000
23.5,flow_1.1,98.400000,54.543526
23.6,flow_1.0,82.990502,98.400000
23.6,flow_1.1,98.400000,55.763985
23.7,flow_1.0,82.147470,98.400000
23.7,flow_1.1,98.400000,56.983692
23.8,flow_1.0,81.278860,98.400000
23.8,flow_1.1,98.400000,58.206173
23.9,flow_1.0,80.385503,98.400000
23.9,flow_1.1,98.400000,59.425348
24,flow_1.0,79.472519,98.400000
24,flow_1.1,98.400000,60.644727
24.1,flow_1.0,78.541819,98.400000
24.1,flow_1.1,98.400000,61.871998
24.2,flow_1.0,77.592031,98.400000
24.2,flow_1.1,98.400000,63.096431
24.3,flow_1.0,76.623521,98.400000
24.3,flow_1.1,98.400000,64.322513
24.4,flow_1.0,75.638470,98.400000
24.4,flow_1.1,98.400000,65.542870
24.5,flow_1.0,74.629798,98.400000
24.5,flow_1.1,98.400000,66.762048
24.6,flow_1.1,98.400000,67.984477
24.6,flow_1.2,93.380122,1.682875
24.7,flow_1.1,98.400000,69.212252
24.7,flow_1.2,93.922067,1.760295
24.8,flow_1.1,98.400000,70.438097
24.8,flow_1.2,94.467800,1.838257
24.9,flow_1.1,98.400000,71.657159
24.9,flow_1.2,95.013700,1.916243
25,flow_1.1,98.400000,72.876694
25,flow_1.2,95.521347,2.112808
25.1,flow_1.1,98.400000,74.099279
25.1,flow_1.2,95.995688,2.397413
25.2,flow_1.1,98.400000,75.327272
25.2,flow_1.2,96.463322,2.677993
25.3,flow_1.1,98.400000,76.549145
25.3,flow_1.2,96.932085,2.959251
25.4,flow_1.1,98.400000,77.776914
25.4,flow_1.2,97.244253,3.407088
25.5,flow_1.1,98.400000,79.004241
25.5,flow_1.2,97.524939,3.874899
25.6,flow_1.1,98.400000,80.225021
25.6,flow_1.2,97.808565,4.347608
25.7,flow_1.1,98.400000,81.410217
25.7,flow_1.2,98.061429,4.830004
25.8,flow_1.1,98.400000,82.550413
25.8,flow_1.2,98.139262,5.374833
25.9,flow_1.1,98.400000,83.647837
25.9,flow_1.2,98.216387,5.914711
26,flow_1.1,98.400000,84.700295
26,flow_1.2,98.294206,6.459442
26.1,flow_1.1,98.400000,85.707753
26.1,flow_1.2,98.372579,7.008054
26.2,flow_1.2,98.400000,7.561532
26.3,flow_1.2,98.400000,8.140004
26.4,flow_1.2,98.400000,8.743103
26.5,flow_1.2,98.400000,9.370555
26.6,flow_1.2,98.400000,10.020664
26.7,flow_1.2,98.400000,10.688718
26.8,flow_1.2,98.400000,11.381593
26.9,flow_1.2,98.400000,12.088194
27,flow_1.2,98.400000,12.815430
27.1,flow_1.2,98.400000,13.556704
27.2,flow_1.2,98.400000,14.313591
27.3,flow_1.2,98.400000,15.091017
27.4,flow_1.2,98.400000,15.893101
27.5,flow_1.2,98.400000,16.714678
27.6,flow_1.2,98.400000,17.552452
27.7,flow_1.2,98.400000,18.416171
27.8,flow_1.2,98.400000,19.303844
27.9,flow_1.2,98.400000,20.214556
28,flow_1.2,98.400000,21.144929
28.1,flow_1.2,98.400000,22.097448
28.2,flow_1.2,98.400000,23.064155
28.3,flow_1.2,98.400000,24.048675
28.4,flow_1.2,98.400000,25.049019
28.5,flow_1.2,98.400000,26.070218
28.6,flow_1.2,98.400000,27.113187
28.7,flow_1.2,98.400000,28.181308
28.8,flow_1.2,98.400000,29.267785
28.9,flow_1.2,98.400000,30.373860
29,flow_1.2,98.400000,31.503888
29.1,flow_1.2,98.400000,32.653874
29.2,flow_1.2,98.400000,33.825808
29.3,flow_1.2,98.400000,35.012436
29.4,flow_1.2,98.400000,36.194745
29.5,flow_1.2,98.400000,37.378369
29.6,flow_1.2,98.400000,38.559041
29.7,flow_1.2,98.400000,39.747046
29.8,flow_1.2,98.400000,40.936851
29.9,flow_1.2,98.400000,42.125452
30,flow_1.2,98.400000,43.312888
30.1,flow_1.2,98.400000,44.493129
30.2,flow_1.2,98.400000,45.679761
30.3,flow_1.2,98.400000,46.858038
30.4,flow_1.2,98.400000,48.041747
30.5,flow_1.2,98.400000,49.223983
30.6,flow_1.2,98.400000,50.410740
30.7,flow_1.2,98.400000,51.598357
33.3,vehicle_0,4.200000,14.407866
33.4,vehicle_0,4.200000,13.855278
33.5,vehicle_0,4.200000,13.305194
33.6,vehicle_0,4.200000,12.750001
33.7,vehicle_0,4.200000,12.196119
33.8,vehicle_0,4.200000,11.644091
33.9,vehicle_0,4.200000,11.094245
34,vehicle_0,4.200000,10.542567
34.1,vehicle_0,4.200000,9.988915
34.2,vehicle_0,4.200000,9.435139
34.3,vehicle_0,4.200000,8.882573
34.4,vehicle_0,4.200000,8.328626
34.5,vehicle_0,4.200000,7.773869
