measurementTime,id,x,y
32.4,flow_1.2,98.400000,71.683641
32.5,flow_1.1,55.800490,98.400000
32.5,flow_1.2,98.400000,72.868477
32.6,flow_1.1,54.580435,98.400000
32.6,flow_1.2,98.400000,74.049177
32.7,flow_1.1,53.350083,98.400000
32.7,flow_1.2,98.400000,75.232945
32.8,flow_1.1,52.127965,98.400000
32.8,flow_1.2,98.400000,76.413858
32.9,flow_1.1,50.909027,98.400000
32.9,flow_1.2,98.400000,77.603955
33,flow_1.1,49.681978,98.400000
33,flow_1.2,98.400000,78.783857
33.1,flow_1.1,48.463066,98.400000
33.1,flow_1.2,98.400000,79.965889
33.2,flow_1.1,47.239729,98.400000
33.2,flow_1.2,98.400000,81.145973
33.3,flow_1.1,46.011583,98.400000
33.3,flow_1.2,98.400000,82.281057
33.4,flow_1.1,44.785317,98.400000
33.4,flow_1.2,98.400000,83.371140
33.5,flow_1.1,43.564317,98.400000
33.5,flow_1.2,98.400000,84.416844
33.6,flow_1.1,42.338621,98.400000
33.6,flow_1.2,98.400000,85.418784
33.7,flow_1.1,41.119841,98.400000
33.7,flow_1.2,98.400000,86.378815
33.8,flow_1.1,39.901261,98.400000
33.8,flow_1.2,98.400000,87.293847
33.9,flow_1.1,38.682500,98.400000
33.9,flow_1.2,98.400000,88.163878
34,flow_1.1,37.461443,98.400000
34,flow_1.2,98.400000,88.988909
34.1,flow_1.1,36.239234,98.400000
34.1,flow_1.2,98.400000,89.768941
34.2,flow_1.1,35.015152,98.400000
34.2,flow_1.2,98.400000,90.503972
34.3,flow_1.2,98.400000,91.195544
34.4,flow_1.2,98.400000,91.842116
34.5,flow_1.2,98.400000,92.443689
34.6,flow_1.2,98.371685,92.998204
34.7,flow_1.2,98.293818,93.543274
34.8,flow_1.2,98.214942,94.095403
34.9,flow_1.2,98.136067,94.647532
35,flow_1.2,98.057191,95.199660
35.1,flow_1.2,97.789211,95.684649
35.2,flow_1.2,97.502259,96.162902
35.3,flow_1.2,97.215307,96.641155
35.4,flow_1.2,96.880592,97.071645
35.5,flow_1.2,96.410739,97.353556
35.6,flow_1.2,95.937571,97.637458
35.7,flow_1.2,95.459332,97.924401
35.8,flow_1.2,94.950307,98.092813
35.9,flow_1.2,94.398550,98.171636
36,flow_1.2,93.851963,98.249720
36.1,flow_1.2,93.302602,98.328200
36.2,flow_1.2,92.750995,98.400000
36.3,flow_1.2,92.177501,98.400000
36.4,flow_1.2,91.581103,98.400000
36.5,flow_1.2,90.961701,98.400000
36.6,flow_1.2,90.322579,98.400000
36.7,flow_1.2,89.663892,98.400000
36.8,flow_1.2,88.983118,98.400000
36.9,flow_1.2,88.279026,98.400000
37,flow_1.2,87.559665,98.400000
37.1,flow_1.2,86.825158,98.400000
37.2,flow_1.2,86.065424,98.400000
37.3,flow_1.2,85.281546,98.400000
37.4,flow_1.2,84.479811,98.400000
37.5,flow_1.2,83.664521,98.400000
37.6,flow_1.2,82.834771,98.400000
37.7,flow_1.2,81.983015,98.400000
37.8,flow_1.2,81.106815,98.400000
37.9,flow_1.2,80.217445,98.400000
38,flow_1.2,79.313905,98.400000
38.1,flow_1.2,78.386944,98.400000
38.2,flow_1.2,77.446422,98.400000
38.3,flow_1.2,76.490414,98.400000
38.4,flow_1.2,75.519203,98.400000
38.5,flow_1.2,74.531316,98.400000
38.6,flow_1.2,73.517770,98.400000
38.7,flow_1.2,72.482053,98.400000
38.8,flow_1.2,71.431825,98.400000
38.9,flow_1.2,70.366848,98.400000
39,flow_1.2,69.283639,98.400000
39.1,flow_1.2,68.179509,98.400000
39.2,flow_1.2,67.057369,98.400000
39.3,flow_1.2,65.912963,98.400000
39.4,flow_1.2,64.747894,98.400000
39.5,flow_1.2,63.569980,98.400000
51.5,flow_1.2,1.600000,41.791006
51.6,flow_1.2,1.600000,40.613356
51.7,flow_1.2,1.600000,39.431107
51.8,flow_1.2,1.600000,38.248325
51.9,flow_1.2,1.600000,37.066389
52,flow_1.2,1.600000,35.886973
52.1,flow_1.2,1.600000,34.699568
52.2,flow_1.2,1.600000,33.510868
52.3,flow_1.2,1.600000,32.329987
52.4,flow_1.2,1.600000,31.140431
52.5,flow_1.2,1.600000,29.957346
52.6,flow_1.2,1.600000,28.778938
52.7,flow_1.2,1.600000,27.597132
52.8,flow_1.2,1.600000,26.417381
